BHK,SFT,CITY,CONSTRUCTION TYPE,FURNITURE TYPE,PRICE
2,1086,HYD,FLAT,NO," 65,16,000.00 "
2,1050,HYD,FLAT,NO," 63,00,000.00 "
2,1037,GNT,INDP,FULLY," 52,05,740.00 "
2,1151,GNT,INDP,PARTIAL," 57,66,510.00 "
2,1060,VIJ,FLAT,NO," 57,24,000.00 "
2,1104,HYD,FLAT,NO," 66,24,000.00 "
2,1076,HYD,FLAT,FULLY," 64,77,520.00 "
2,1282,GNT,INDP,PARTIAL," 64,22,820.00 "
2,1105,GNT,INDP,NO," 55,25,000.00 "
2,1012,KKD,FLAT,NO," 45,54,000.00 "
2,1126,HYD,FLAT,NO," 67,56,000.00 "
2,1010,GNT,INDP,FULLY," 50,70,200.00 "
2,1299,GNT,INDP,PARTIAL," 65,07,990.00 "
2,1166,KKD,FLAT,NO," 52,47,000.00 "
2,1278,HYD,FLAT,NO," 76,68,000.00 "
2,1199,TPT,FLAT,FULLY," 67,38,380.00 "
2,1056,GNT,INDP,PARTIAL," 52,90,560.00 "
2,1155,TPT,INDP,NO," 64,68,000.00 "
2,1196,HYD,FLAT,NO," 71,76,000.00 "
2,1292,HYD,FLAT,NO," 77,52,000.00 "
2,1165,GNT,INDP,FULLY," 58,48,300.00 "
2,1163,GNT,INDP,PARTIAL," 58,26,630.00 "
2,1001,VIJ,FLAT,NO," 54,05,400.00 "
2,1216,HYD,FLAT,NO," 72,96,000.00 "
2,1084,HYD,FLAT,FULLY," 65,25,680.00 "
2,1119,GNT,INDP,PARTIAL," 56,06,190.00 "
2,1181,GNT,INDP,NO," 59,05,000.00 "
2,1092,KKD,FLAT,NO," 49,14,000.00 "
2,1015,HYD,FLAT,NO," 60,90,000.00 "
2,1212,GNT,INDP,FULLY," 60,84,240.00 "
2,1080,GNT,INDP,PARTIAL," 54,10,800.00 "
2,1062,KKD,FLAT,NO," 47,79,000.00 "
2,1260,HYD,FLAT,NO," 75,60,000.00 "
2,1165,TPT,FLAT,FULLY," 65,47,300.00 "
2,1130,GNT,INDP,PARTIAL," 56,61,300.00 "
2,1063,TPT,INDP,NO," 59,52,800.00 "
2,1080,HYD,FLAT,NO," 64,80,000.00 "
2,1209,HYD,FLAT,NO," 72,54,000.00 "
2,1001,GNT,INDP,FULLY," 50,25,020.00 "
2,1114,GNT,INDP,PARTIAL," 55,81,140.00 "
2,1172,VIJ,FLAT,NO," 63,28,800.00 "
2,1038,HYD,FLAT,NO," 62,28,000.00 "
2,1166,HYD,FLAT,FULLY," 70,19,320.00 "
2,1046,GNT,INDP,PARTIAL," 52,40,460.00 "
2,1075,GNT,INDP,NO," 53,75,000.00 "
2,1130,KKD,FLAT,NO," 50,85,000.00 "
2,1259,HYD,FLAT,NO," 75,54,000.00 "
2,1021,GNT,INDP,FULLY," 51,25,420.00 "
2,1223,GNT,INDP,PARTIAL," 61,27,230.00 "
2,1073,KKD,FLAT,NO," 48,28,500.00 "
2,1004,HYD,FLAT,NO," 60,24,000.00 "
2,1172,TPT,FLAT,FULLY," 65,86,640.00 "
2,1069,GNT,INDP,PARTIAL," 53,55,690.00 "
2,1204,TPT,INDP,NO," 67,42,400.00 "
2,1091,HYD,FLAT,NO," 65,46,000.00 "
2,1129,HYD,FLAT,NO," 67,74,000.00 "
2,1018,GNT,INDP,FULLY," 51,10,360.00 "
2,1277,GNT,INDP,PARTIAL," 63,97,770.00 "
2,1097,VIJ,FLAT,NO," 59,23,800.00 "
2,1118,HYD,FLAT,NO," 67,08,000.00 "
2,1200,HYD,FLAT,FULLY," 72,24,000.00 "
2,1238,GNT,INDP,PARTIAL," 62,02,380.00 "
2,1019,GNT,INDP,NO," 50,95,000.00 "
2,1054,KKD,FLAT,NO," 47,43,000.00 "
2,1210,HYD,FLAT,NO," 72,60,000.00 "
2,1044,GNT,INDP,FULLY," 52,40,880.00 "
2,1192,GNT,INDP,PARTIAL," 59,71,920.00 "
2,1272,KKD,FLAT,NO," 57,24,000.00 "
2,1200,HYD,FLAT,NO," 72,00,000.00 "
2,1153,TPT,FLAT,FULLY," 64,79,860.00 "
2,1020,GNT,INDP,PARTIAL," 51,10,200.00 "
2,1024,TPT,INDP,NO," 57,34,400.00 "
2,1000,HYD,FLAT,NO," 60,00,000.00 "
2,1070,HYD,FLAT,NO," 64,20,000.00 "
2,1104,GNT,INDP,FULLY," 55,42,080.00 "
2,1219,GNT,INDP,PARTIAL," 61,07,190.00 "
2,1044,VIJ,FLAT,NO," 56,37,600.00 "
2,1104,HYD,FLAT,NO," 66,24,000.00 "
2,1065,HYD,FLAT,FULLY," 64,11,300.00 "
2,1002,GNT,INDP,PARTIAL," 50,20,020.00 "
2,1280,GNT,INDP,NO," 64,00,000.00 "
2,1190,KKD,FLAT,NO," 53,55,000.00 "
2,1036,HYD,FLAT,NO," 62,16,000.00 "
2,1031,GNT,INDP,FULLY," 51,75,620.00 "
2,1036,GNT,INDP,PARTIAL," 51,90,360.00 "
2,1183,KKD,FLAT,NO," 53,23,500.00 "
2,1160,HYD,FLAT,NO," 69,60,000.00 "
2,1210,TPT,FLAT,FULLY," 68,00,200.00 "
2,1161,GNT,INDP,PARTIAL," 58,16,610.00 "
2,1013,TPT,INDP,NO," 56,72,800.00 "
2,1172,HYD,FLAT,NO," 70,32,000.00 "
2,1027,HYD,FLAT,NO," 61,62,000.00 "
2,1094,GNT,INDP,FULLY," 54,91,880.00 "
2,1003,GNT,INDP,PARTIAL," 50,25,030.00 "
2,1275,VIJ,FLAT,NO," 68,85,000.00 "
2,1081,HYD,FLAT,NO," 64,86,000.00 "
2,1101,HYD,FLAT,FULLY," 66,28,020.00 "
2,1024,GNT,INDP,PARTIAL," 51,30,240.00 "
2,1094,GNT,INDP,NO," 54,70,000.00 "
2,1071,KKD,FLAT,NO," 48,19,500.00 "
2,1199,HYD,FLAT,NO," 71,94,000.00 "
2,1149,GNT,INDP,FULLY," 57,67,980.00 "
2,1211,GNT,INDP,PARTIAL," 60,67,110.00 "
2,1210,KKD,FLAT,NO," 54,45,000.00 "
2,1175,HYD,FLAT,NO," 70,50,000.00 "
2,1288,TPT,FLAT,FULLY," 72,38,560.00 "
2,1288,GNT,INDP,PARTIAL," 64,52,880.00 "
2,1233,TPT,INDP,NO," 69,04,800.00 "
2,1063,HYD,FLAT,NO," 63,78,000.00 "
2,1030,HYD,FLAT,NO," 61,80,000.00 "
2,1056,GNT,INDP,FULLY," 53,01,120.00 "
2,1032,GNT,INDP,PARTIAL," 51,70,320.00 "
2,1149,VIJ,FLAT,NO," 62,04,600.00 "
2,1264,HYD,FLAT,NO," 75,84,000.00 "
2,1158,HYD,FLAT,FULLY," 69,71,160.00 "
2,1261,GNT,INDP,PARTIAL," 63,17,610.00 "
2,1003,GNT,INDP,NO," 50,15,000.00 "
2,1175,KKD,FLAT,NO," 52,87,500.00 "
2,1004,HYD,FLAT,NO," 60,24,000.00 "
2,1024,GNT,INDP,FULLY," 51,40,480.00 "
2,1100,GNT,INDP,PARTIAL," 55,11,000.00 "
2,1260,KKD,FLAT,NO," 56,70,000.00 "
2,1063,HYD,FLAT,NO," 63,78,000.00 "
2,1228,TPT,FLAT,FULLY," 69,01,360.00 "
2,1207,GNT,INDP,PARTIAL," 60,47,070.00 "
2,1162,TPT,INDP,NO," 65,07,200.00 "
2,1107,HYD,FLAT,NO," 66,42,000.00 "
2,1259,HYD,FLAT,NO," 75,54,000.00 "
2,1035,GNT,INDP,FULLY," 51,95,700.00 "
2,1148,GNT,INDP,PARTIAL," 57,51,480.00 "
2,1042,VIJ,FLAT,NO," 56,26,800.00 "
2,1087,HYD,FLAT,NO," 65,22,000.00 "
2,1174,HYD,FLAT,FULLY," 70,67,480.00 "
2,1193,GNT,INDP,PARTIAL," 59,76,930.00 "
2,1138,GNT,INDP,NO," 56,90,000.00 "
2,1027,KKD,FLAT,NO," 46,21,500.00 "
2,1186,HYD,FLAT,NO," 71,16,000.00 "
2,1135,GNT,INDP,FULLY," 56,97,700.00 "
2,1119,GNT,INDP,PARTIAL," 56,06,190.00 "
2,1070,KKD,FLAT,NO," 48,15,000.00 "
2,1144,HYD,FLAT,NO," 68,64,000.00 "
2,1156,TPT,FLAT,FULLY," 64,96,720.00 "
2,1259,GNT,INDP,PARTIAL," 63,07,590.00 "
2,1266,TPT,INDP,NO," 70,89,600.00 "
2,1206,HYD,FLAT,NO," 72,36,000.00 "
2,1211,HYD,FLAT,NO," 72,66,000.00 "
2,1249,GNT,INDP,FULLY," 62,69,980.00 "
2,1060,GNT,INDP,PARTIAL," 53,10,600.00 "
2,1295,VIJ,FLAT,NO," 69,93,000.00 "
2,1209,HYD,FLAT,NO," 72,54,000.00 "
2,1149,HYD,FLAT,FULLY," 69,16,980.00 "
2,1127,GNT,INDP,PARTIAL," 56,46,270.00 "
2,1068,GNT,INDP,NO," 53,40,000.00 "
2,1070,KKD,FLAT,NO," 48,15,000.00 "
2,1022,HYD,FLAT,NO," 61,32,000.00 "
2,1157,GNT,INDP,FULLY," 58,08,140.00 "
2,1251,GNT,INDP,PARTIAL," 62,67,510.00 "
2,1023,KKD,FLAT,NO," 46,03,500.00 "
2,1101,HYD,FLAT,NO," 66,06,000.00 "
2,1112,TPT,FLAT,FULLY," 62,49,440.00 "
2,1134,GNT,INDP,PARTIAL," 56,81,340.00 "
2,1166,TPT,INDP,NO," 65,29,600.00 "
2,1006,HYD,FLAT,NO," 60,36,000.00 "
2,1264,HYD,FLAT,NO," 75,84,000.00 "
2,1045,GNT,INDP,FULLY," 52,45,900.00 "
2,1205,GNT,INDP,PARTIAL," 60,37,050.00 "
2,1062,VIJ,FLAT,NO," 57,34,800.00 "
2,1000,HYD,FLAT,NO," 60,00,000.00 "
2,1147,HYD,FLAT,FULLY," 69,04,940.00 "
2,1004,GNT,INDP,PARTIAL," 50,30,040.00 "
2,1147,GNT,INDP,NO," 57,35,000.00 "
2,1097,KKD,FLAT,NO," 49,36,500.00 "
2,1242,HYD,FLAT,NO," 74,52,000.00 "
2,1289,GNT,INDP,FULLY," 64,70,780.00 "
2,1171,GNT,INDP,PARTIAL," 58,66,710.00 "
2,1187,KKD,FLAT,NO," 53,41,500.00 "
2,1031,HYD,FLAT,NO," 61,86,000.00 "
2,1061,TPT,FLAT,FULLY," 59,62,820.00 "
2,1011,GNT,INDP,PARTIAL," 50,65,110.00 "
2,1106,TPT,INDP,NO," 61,93,600.00 "
2,1218,HYD,FLAT,NO," 73,08,000.00 "
2,1183,HYD,FLAT,NO," 70,98,000.00 "
2,1117,GNT,INDP,FULLY," 56,07,340.00 "
2,1285,GNT,INDP,PARTIAL," 64,37,850.00 "
2,1093,VIJ,FLAT,NO," 59,02,200.00 "
2,1274,HYD,FLAT,NO," 76,44,000.00 "
2,1056,HYD,FLAT,FULLY," 63,57,120.00 "
2,1122,GNT,INDP,PARTIAL," 56,21,220.00 "
2,1157,GNT,INDP,NO," 57,85,000.00 "
2,1219,KKD,FLAT,NO," 54,85,500.00 "
2,1258,HYD,FLAT,NO," 75,48,000.00 "
2,1248,GNT,INDP,FULLY," 62,64,960.00 "
2,1112,GNT,INDP,PARTIAL," 55,71,120.00 "
2,1281,KKD,FLAT,NO," 57,64,500.00 "
2,1048,HYD,FLAT,NO," 62,88,000.00 "
2,1176,TPT,FLAT,FULLY," 66,09,120.00 "
2,1233,GNT,INDP,PARTIAL," 61,77,330.00 "
2,1243,TPT,INDP,NO," 69,60,800.00 "
2,1299,HYD,FLAT,NO," 77,94,000.00 "
2,1029,HYD,FLAT,NO," 61,74,000.00 "
2,1072,GNT,INDP,FULLY," 53,81,440.00 "
2,1003,GNT,INDP,PARTIAL," 50,25,030.00 "
2,1223,VIJ,FLAT,NO," 66,04,200.00 "
2,1177,HYD,FLAT,NO," 70,62,000.00 "
2,1010,HYD,FLAT,FULLY," 60,80,200.00 "
2,1239,GNT,INDP,PARTIAL," 62,07,390.00 "
2,1155,GNT,INDP,NO," 57,75,000.00 "
2,1045,KKD,FLAT,NO," 47,02,500.00 "
2,1258,HYD,FLAT,NO," 75,48,000.00 "
2,1282,GNT,INDP,FULLY," 64,35,640.00 "
2,1210,GNT,INDP,PARTIAL," 60,62,100.00 "
2,1248,KKD,FLAT,NO," 56,16,000.00 "
2,1035,HYD,FLAT,NO," 62,10,000.00 "
2,1086,TPT,FLAT,FULLY," 61,03,320.00 "
2,1071,GNT,INDP,PARTIAL," 53,65,710.00 "
2,1015,TPT,INDP,NO," 56,84,000.00 "
2,1266,HYD,FLAT,NO," 75,96,000.00 "
2,1127,HYD,FLAT,NO," 67,62,000.00 "
2,1241,GNT,INDP,FULLY," 62,29,820.00 "
2,1081,GNT,INDP,PARTIAL," 54,15,810.00 "
2,1181,VIJ,FLAT,NO," 63,77,400.00 "
2,1068,HYD,FLAT,NO," 64,08,000.00 "
2,1233,HYD,FLAT,FULLY," 74,22,660.00 "
2,1249,GNT,INDP,PARTIAL," 62,57,490.00 "
2,1095,GNT,INDP,NO," 54,75,000.00 "
2,1206,KKD,FLAT,NO," 54,27,000.00 "
2,1203,HYD,FLAT,NO," 72,18,000.00 "
2,1003,GNT,INDP,FULLY," 50,35,060.00 "
2,1186,GNT,INDP,PARTIAL," 59,41,860.00 "
2,1020,KKD,FLAT,NO," 45,90,000.00 "
2,1266,HYD,FLAT,NO," 75,96,000.00 "
2,1265,TPT,FLAT,FULLY," 71,09,300.00 "
2,1209,GNT,INDP,PARTIAL," 60,57,090.00 "
2,1206,TPT,INDP,NO," 67,53,600.00 "
2,1207,HYD,FLAT,NO," 72,42,000.00 "
2,1189,HYD,FLAT,NO," 71,34,000.00 "
2,1012,GNT,INDP,FULLY," 50,80,240.00 "
2,1042,GNT,INDP,PARTIAL," 52,20,420.00 "
2,1293,VIJ,FLAT,NO," 69,82,200.00 "
2,1007,HYD,FLAT,NO," 60,42,000.00 "
2,1129,HYD,FLAT,FULLY," 67,96,580.00 "
2,1269,GNT,INDP,PARTIAL," 63,57,690.00 "
2,1206,GNT,INDP,NO," 60,30,000.00 "
2,1010,KKD,FLAT,NO," 45,45,000.00 "
2,1266,HYD,FLAT,NO," 75,96,000.00 "
2,1020,GNT,INDP,FULLY," 51,20,400.00 "
2,1062,GNT,INDP,PARTIAL," 53,20,620.00 "
2,1068,KKD,FLAT,NO," 48,06,000.00 "
2,1206,HYD,FLAT,NO," 72,36,000.00 "
2,1256,TPT,FLAT,FULLY," 70,58,720.00 "
2,1143,GNT,INDP,PARTIAL," 57,26,430.00 "
2,1262,TPT,INDP,NO," 70,67,200.00 "
2,1135,HYD,FLAT,NO," 68,10,000.00 "
2,1236,HYD,FLAT,NO," 74,16,000.00 "
2,1086,GNT,INDP,FULLY," 54,51,720.00 "
2,1250,GNT,INDP,PARTIAL," 62,62,500.00 "
2,1085,VIJ,FLAT,NO," 58,59,000.00 "
2,1020,HYD,FLAT,NO," 61,20,000.00 "
2,1176,HYD,FLAT,FULLY," 70,79,520.00 "
2,1117,GNT,INDP,PARTIAL," 55,96,170.00 "
2,1105,GNT,INDP,NO," 55,25,000.00 "
2,1075,KKD,FLAT,NO," 48,37,500.00 "
2,1153,HYD,FLAT,NO," 69,18,000.00 "
2,1172,GNT,INDP,FULLY," 58,83,440.00 "
2,1192,GNT,INDP,PARTIAL," 59,71,920.00 "
2,1266,KKD,FLAT,NO," 56,97,000.00 "
2,1217,HYD,FLAT,NO," 73,02,000.00 "
2,1230,TPT,FLAT,FULLY," 69,12,600.00 "
2,1273,GNT,INDP,PARTIAL," 63,77,730.00 "
2,1155,TPT,INDP,NO," 64,68,000.00 "
2,1151,HYD,FLAT,NO," 69,06,000.00 "
2,1227,HYD,FLAT,NO," 73,62,000.00 "
2,1143,GNT,INDP,FULLY," 57,37,860.00 "
2,1186,GNT,INDP,PARTIAL," 59,41,860.00 "
2,1029,VIJ,FLAT,NO," 55,56,600.00 "
2,1262,HYD,FLAT,NO," 75,72,000.00 "
2,1166,HYD,FLAT,FULLY," 70,19,320.00 "
2,1124,GNT,INDP,PARTIAL," 56,31,240.00 "
2,1176,GNT,INDP,NO," 58,80,000.00 "
2,1067,KKD,FLAT,NO," 48,01,500.00 "
2,1101,HYD,FLAT,NO," 66,06,000.00 "
2,1138,GNT,INDP,FULLY," 57,12,760.00 "
2,1234,GNT,INDP,PARTIAL," 61,82,340.00 "
2,1281,KKD,FLAT,NO," 57,64,500.00 "
2,1045,HYD,FLAT,NO," 62,70,000.00 "
2,1027,TPT,FLAT,FULLY," 57,71,740.00 "
2,1090,GNT,INDP,PARTIAL," 54,60,900.00 "
2,1007,TPT,INDP,NO," 56,39,200.00 "
2,1088,HYD,FLAT,NO," 65,28,000.00 "
2,1007,HYD,FLAT,NO," 60,42,000.00 "
2,1034,GNT,INDP,FULLY," 51,90,680.00 "
2,1118,GNT,INDP,PARTIAL," 56,01,180.00 "
2,1233,VIJ,FLAT,NO," 66,58,200.00 "
2,1185,HYD,FLAT,NO," 71,10,000.00 "
2,1300,HYD,FLAT,FULLY," 78,26,000.00 "
2,1226,GNT,INDP,PARTIAL," 61,42,260.00 "
2,1235,GNT,INDP,NO," 61,75,000.00 "
2,1249,KKD,FLAT,NO," 56,20,500.00 "
2,1132,HYD,FLAT,NO," 67,92,000.00 "
2,1299,GNT,INDP,FULLY," 65,20,980.00 "
2,1039,GNT,INDP,PARTIAL," 52,05,390.00 "
2,1295,KKD,FLAT,NO," 58,27,500.00 "
2,1257,HYD,FLAT,NO," 75,42,000.00 "
2,1273,TPT,FLAT,FULLY," 71,54,260.00 "
2,1147,GNT,INDP,PARTIAL," 57,46,470.00 "
2,1032,TPT,INDP,NO," 57,79,200.00 "
2,1286,HYD,FLAT,NO," 77,16,000.00 "
2,1036,HYD,FLAT,NO," 62,16,000.00 "
2,1018,GNT,INDP,FULLY," 51,10,360.00 "
2,1235,GNT,INDP,PARTIAL," 61,87,350.00 "
2,1238,VIJ,FLAT,NO," 66,85,200.00 "
2,1230,HYD,FLAT,NO," 73,80,000.00 "
2,1070,HYD,FLAT,FULLY," 64,41,400.00 "
2,1034,GNT,INDP,PARTIAL," 51,80,340.00 "
2,1114,GNT,INDP,NO," 55,70,000.00 "
2,1053,KKD,FLAT,NO," 47,38,500.00 "
2,1090,HYD,FLAT,NO," 65,40,000.00 "
2,1217,GNT,INDP,FULLY," 61,09,340.00 "
2,1184,GNT,INDP,PARTIAL," 59,31,840.00 "
2,1092,KKD,FLAT,NO," 49,14,000.00 "
2,1037,HYD,FLAT,NO," 62,22,000.00 "
2,1131,TPT,FLAT,FULLY," 63,56,220.00 "
2,1186,GNT,INDP,PARTIAL," 59,41,860.00 "
2,1212,TPT,INDP,NO," 67,87,200.00 "
2,1190,HYD,FLAT,NO," 71,40,000.00 "
2,1134,HYD,FLAT,NO," 68,04,000.00 "
2,1211,GNT,INDP,FULLY," 60,79,220.00 "
2,1078,GNT,INDP,PARTIAL," 54,00,780.00 "
2,1028,VIJ,FLAT,NO," 55,51,200.00 "
2,1284,HYD,FLAT,NO," 77,04,000.00 "
2,1164,HYD,FLAT,FULLY," 70,07,280.00 "
2,1211,GNT,INDP,PARTIAL," 60,67,110.00 "
2,1192,GNT,INDP,NO," 59,60,000.00 "
2,1022,KKD,FLAT,NO," 45,99,000.00 "
2,1199,HYD,FLAT,NO," 71,94,000.00 "
2,1275,GNT,INDP,FULLY," 64,00,500.00 "
2,1212,GNT,INDP,PARTIAL," 60,72,120.00 "
2,1038,KKD,FLAT,NO," 46,71,000.00 "
2,1148,HYD,FLAT,NO," 68,88,000.00 "
2,1074,TPT,FLAT,FULLY," 60,35,880.00 "
2,1032,GNT,INDP,PARTIAL," 51,70,320.00 "
2,1298,TPT,INDP,NO," 72,68,800.00 "
2,1119,HYD,FLAT,NO," 67,14,000.00 "
2,1033,HYD,FLAT,NO," 61,98,000.00 "
2,1010,GNT,INDP,FULLY," 50,70,200.00 "
2,1175,GNT,INDP,PARTIAL," 58,86,750.00 "
2,1190,VIJ,FLAT,NO," 64,26,000.00 "
2,1102,HYD,FLAT,NO," 66,12,000.00 "
2,1095,HYD,FLAT,FULLY," 65,91,900.00 "
2,1024,GNT,INDP,PARTIAL," 51,30,240.00 "
2,1016,GNT,INDP,NO," 50,80,000.00 "
2,1126,KKD,FLAT,NO," 50,67,000.00 "
2,1073,HYD,FLAT,NO," 64,38,000.00 "
2,1114,GNT,INDP,FULLY," 55,92,280.00 "
2,1158,GNT,INDP,PARTIAL," 58,01,580.00 "
2,1051,KKD,FLAT,NO," 47,29,500.00 "
2,1081,HYD,FLAT,NO," 64,86,000.00 "
2,1299,TPT,FLAT,FULLY," 73,00,380.00 "
2,1129,GNT,INDP,PARTIAL," 56,56,290.00 "
2,1281,TPT,INDP,NO," 71,73,600.00 "
2,1247,HYD,FLAT,NO," 74,82,000.00 "
2,1113,HYD,FLAT,NO," 66,78,000.00 "
2,1239,GNT,INDP,FULLY," 62,19,780.00 "
2,1146,GNT,INDP,PARTIAL," 57,41,460.00 "
2,1240,VIJ,FLAT,NO," 66,96,000.00 "
2,1183,HYD,FLAT,NO," 70,98,000.00 "
2,1282,HYD,FLAT,FULLY," 77,17,640.00 "
2,1230,GNT,INDP,PARTIAL," 61,62,300.00 "
2,1026,GNT,INDP,NO," 51,30,000.00 "
2,1012,KKD,FLAT,NO," 45,54,000.00 "
2,1037,HYD,FLAT,NO," 62,22,000.00 "
2,1235,GNT,INDP,FULLY," 61,99,700.00 "
2,1218,GNT,INDP,PARTIAL," 61,02,180.00 "
2,1164,KKD,FLAT,NO," 52,38,000.00 "
2,1221,HYD,FLAT,NO," 73,26,000.00 "
2,1113,TPT,FLAT,FULLY," 62,55,060.00 "
2,1093,GNT,INDP,PARTIAL," 54,75,930.00 "
2,1211,TPT,INDP,NO," 67,81,600.00 "
2,1166,HYD,FLAT,NO," 69,96,000.00 "
2,1037,HYD,FLAT,NO," 62,22,000.00 "
2,1252,GNT,INDP,FULLY," 62,85,040.00 "
2,1035,GNT,INDP,PARTIAL," 51,85,350.00 "
2,1056,VIJ,FLAT,NO," 57,02,400.00 "
2,1037,HYD,FLAT,NO," 62,22,000.00 "
2,1056,HYD,FLAT,FULLY," 63,57,120.00 "
2,1161,GNT,INDP,PARTIAL," 58,16,610.00 "
2,1227,GNT,INDP,NO," 61,35,000.00 "
2,1267,KKD,FLAT,NO," 57,01,500.00 "
2,1089,HYD,FLAT,NO," 65,34,000.00 "
2,1275,GNT,INDP,FULLY," 64,00,500.00 "
2,1215,GNT,INDP,PARTIAL," 60,87,150.00 "
2,1206,KKD,FLAT,NO," 54,27,000.00 "
2,1132,HYD,FLAT,NO," 67,92,000.00 "
2,1273,TPT,FLAT,FULLY," 71,54,260.00 "
2,1235,GNT,INDP,PARTIAL," 61,87,350.00 "
2,1097,TPT,INDP,NO," 61,43,200.00 "
2,1200,HYD,FLAT,NO," 72,00,000.00 "
2,1249,HYD,FLAT,NO," 74,94,000.00 "
2,1146,GNT,INDP,FULLY," 57,52,920.00 "
2,1100,GNT,INDP,PARTIAL," 55,11,000.00 "
2,1156,VIJ,FLAT,NO," 62,42,400.00 "
2,1225,HYD,FLAT,NO," 73,50,000.00 "
2,1098,HYD,FLAT,FULLY," 66,09,960.00 "
2,1279,GNT,INDP,PARTIAL," 64,07,790.00 "
2,1045,GNT,INDP,NO," 52,25,000.00 "
2,1096,KKD,FLAT,NO," 49,32,000.00 "
2,1086,HYD,FLAT,NO," 65,16,000.00 "
2,1013,GNT,INDP,FULLY," 50,85,260.00 "
2,1292,GNT,INDP,PARTIAL," 64,72,920.00 "
2,1102,KKD,FLAT,NO," 49,59,000.00 "
2,1102,HYD,FLAT,NO," 66,12,000.00 "
2,1017,TPT,FLAT,FULLY," 57,15,540.00 "
2,1224,GNT,INDP,PARTIAL," 61,32,240.00 "
2,1040,TPT,INDP,NO," 58,24,000.00 "
2,1235,HYD,FLAT,NO," 74,10,000.00 "
2,1225,HYD,FLAT,NO," 73,50,000.00 "
2,1265,GNT,INDP,FULLY," 63,50,300.00 "
2,1059,GNT,INDP,PARTIAL," 53,05,590.00 "
2,1033,VIJ,FLAT,NO," 55,78,200.00 "
2,1252,HYD,FLAT,NO," 75,12,000.00 "
2,1108,HYD,FLAT,FULLY," 66,70,160.00 "
2,1300,GNT,INDP,PARTIAL," 65,13,000.00 "
2,1051,GNT,INDP,NO," 52,55,000.00 "
2,1164,KKD,FLAT,NO," 52,38,000.00 "
2,1230,HYD,FLAT,NO," 73,80,000.00 "
2,1258,GNT,INDP,FULLY," 63,15,160.00 "
2,1230,GNT,INDP,PARTIAL," 61,62,300.00 "
2,1201,KKD,FLAT,NO," 54,04,500.00 "
2,1211,HYD,FLAT,NO," 72,66,000.00 "
2,1082,TPT,FLAT,FULLY," 60,80,840.00 "
2,1298,GNT,INDP,PARTIAL," 65,02,980.00 "
2,1291,TPT,INDP,NO," 72,29,600.00 "
2,1008,HYD,FLAT,NO," 60,48,000.00 "
2,1191,HYD,FLAT,NO," 71,46,000.00 "
2,1264,GNT,INDP,FULLY," 63,45,280.00 "
2,1212,GNT,INDP,PARTIAL," 60,72,120.00 "
2,1115,VIJ,FLAT,NO," 60,21,000.00 "
2,1112,HYD,FLAT,NO," 66,72,000.00 "
2,1045,HYD,FLAT,FULLY," 62,90,900.00 "
2,1026,GNT,INDP,PARTIAL," 51,40,260.00 "
2,1213,GNT,INDP,NO," 60,65,000.00 "
2,1119,KKD,FLAT,NO," 50,35,500.00 "
2,1163,HYD,FLAT,NO," 69,78,000.00 "
2,1092,GNT,INDP,FULLY," 54,81,840.00 "
2,1277,GNT,INDP,PARTIAL," 63,97,770.00 "
2,1010,KKD,FLAT,NO," 45,45,000.00 "
2,1163,HYD,FLAT,NO," 69,78,000.00 "
2,1185,TPT,FLAT,FULLY," 66,59,700.00 "
2,1061,GNT,INDP,PARTIAL," 53,15,610.00 "
2,1039,TPT,INDP,NO," 58,18,400.00 "
2,1268,HYD,FLAT,NO," 76,08,000.00 "
2,1163,HYD,FLAT,NO," 69,78,000.00 "
2,1038,GNT,INDP,FULLY," 52,10,760.00 "
2,1051,GNT,INDP,PARTIAL," 52,65,510.00 "
2,1123,VIJ,FLAT,NO," 60,64,200.00 "
2,1212,HYD,FLAT,NO," 72,72,000.00 "
2,1279,HYD,FLAT,FULLY," 76,99,580.00 "
2,1234,GNT,INDP,PARTIAL," 61,82,340.00 "
2,1185,GNT,INDP,NO," 59,25,000.00 "
2,1031,KKD,FLAT,NO," 46,39,500.00 "
2,1000,HYD,FLAT,NO," 60,00,000.00 "
2,1152,GNT,INDP,FULLY," 57,83,040.00 "
2,1029,GNT,INDP,PARTIAL," 51,55,290.00 "
2,1153,KKD,FLAT,NO," 51,88,500.00 "
2,1037,HYD,FLAT,NO," 62,22,000.00 "
2,1046,TPT,FLAT,FULLY," 58,78,520.00 "
2,1198,GNT,INDP,PARTIAL," 60,01,980.00 "
2,1019,TPT,INDP,NO," 57,06,400.00 "
2,1214,HYD,FLAT,NO," 72,84,000.00 "
2,1221,HYD,FLAT,NO," 73,26,000.00 "
2,1149,GNT,INDP,FULLY," 57,67,980.00 "
2,1006,GNT,INDP,PARTIAL," 50,40,060.00 "
2,1051,VIJ,FLAT,NO," 56,75,400.00 "
2,1237,HYD,FLAT,NO," 74,22,000.00 "
2,1035,HYD,FLAT,FULLY," 62,30,700.00 "
2,1259,GNT,INDP,PARTIAL," 63,07,590.00 "
2,1143,GNT,INDP,NO," 57,15,000.00 "
2,1160,KKD,FLAT,NO," 52,20,000.00 "
2,1024,HYD,FLAT,NO," 61,44,000.00 "
2,1244,GNT,INDP,FULLY," 62,44,880.00 "
2,1008,GNT,INDP,PARTIAL," 50,50,080.00 "
2,1077,KKD,FLAT,NO," 48,46,500.00 "
